URL,U ID,Public,Derived View,Parent UID,Domain,Type,Name,Description,Visits,Creation Date,Last Update Date (data),Category,Keywords,Downloads,Owner,Contact Email,License,Publication Stage,data_provided_by,KML File,Date Metadata Written,Time Period of Content,api_endpoint,program performance,Place Keywords,Shape File,Update Frequency,Jurisdiction,source_link,Dataset Icon Link,State Agency Performing Data Updates,owner_uid,provenance,Link Updated? ,new link,found link
https://opendata.maryland.gov/d/drv9-492c,drv9-492c,TRUE,FALSE,,opendata.maryland.gov,href,MD iMAP: Maryland Archived Agricultural Land Preservation Foundation 2010 Land Acquisitions General,"This is a MD iMAP hosted service. Find more information on http://imap.maryland.gov. The Maryland Agricultural Land Preservation Foundation (MALPF) -  housed within the Maryland Department of Agriculture (MDA) -  protects agricultural lands through the use of perpetual easements. This program was created by the Maryland General Assembly in 1977 -  is governed by the Agricultural Article -  Sections 2-515 through 2-516 of the Annotated Code of Maryland. Easements may be donated or purchased -  protecting in perpetuity the land for agricultural purposes. There is a formal process for obtaining these designations -  including the Maryland Board of Public Works approval. These data are intended for general guidance and use only. Map Service Link:   http://archive.geodata.md.gov/imap/rest/services/ Environment/MD_ArchivedProtectedLandsAcquisitions/MapServer/44 ADDITIONAL LICENSE TERMS: The Spatial Data and the information therein (collectively ""the Data"") is provided ""as is"" without warranty of any kind either expressed implied or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct indirect incidental consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",36,07/28/2016 01:03:00 PM +0000,07/28/2016 1:03:00 PM,Energy and Environment,"md,maryland,md imap,environment,envl,dnr,maryland department of natural resources,vector,dynamic,wms,wfs,malpf,maryland agricultural land preservation foundation,protected lands",0,Open Data Administrator,patrick.mcloughlin@maryland.gov,Public Domain,published,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/421e718a82464384b4b1fc9fa78e61ce_44.kml,7/20/16,Service first issued on 2016-05-13. Service most recently modified on 2016-06-01.,https://opendata.maryland.gov/resource/drv9-492c.json,,Bounding Box: -79.3526 (W) to -75.4204 (W) and 38.0089 (N) to 39.7179 (N),http://data.imap.maryland.gov/datasets/421e718a82464384b4b1fc9fa78e61ce_44.zip,All map layers from MD iMAP are in the process of being surveyed to determine this information.,State of Maryland,http://archive.geodata.md.gov/imap/rest/services/Environment/MD_ArchivedProtectedLandsAcquisitions/MapServer/44,https://www.arcgis.com/sharing/rest/community/groups/8169a82cb0df49168359896890b5fb2b/info/iso_category_icons_65-07.png,,qyns-3jhx,official,No,#N/A,#N/A
https://opendata.maryland.gov/d/mqfv-sqk6,mqfv-sqk6,TRUE,FALSE,,opendata.maryland.gov,href,MD iMAP: Maryland Archived Program Open Space 2013 Land Acquisitions Detail,"This is a MD iMAP hosted service. Find more information on http://imap.maryland.gov. Program Open Space (POS) acquires recreation and open space areas for public use. The Program administers funds made available to local communities for open and recreational space through the State real estate transfer tax and from federal programs -  such as the Land and Water Conservation Fund of the National Park Service -  U.S. Department of the Interior. The Program coordinates the acquisition of lands for the use of all units of DNR. Stateside POS funds are allocated to purchase land for state parks -  forests -  wildlife habitat -  natural -  scenic and cultural resources for public use. A portion of stateside funds are also dedicated to capital improvements -  critical maintenance -  and operations in state parks. Stateside POS projects are now being driven by a new Targeting System -  which uses the best scientific information available to target the program's limited funds. In the case of a project with multiple parcels -  the Identify results will indicate the total acreage and BPW amount for the project. Hence -  you will see the same acreage -  BPW amount and TEA result for each part of the project. This file consists of stateside POS projects only. Map Service Link:   http://archive.geodata.md.gov/imap/rest/services/ Environment/MD_ArchivedProtectedLandsAcquisitions/MapServer/57 ADDITIONAL LICENSE TERMS: The Spatial Data and the information therein (collectively ""the Data"") is provided ""as is"" without warranty of any kind either expressed implied or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct indirect incidental consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data nor is ther...",43,07/28/2016 01:30:00 PM +0000,07/28/2016 1:30:00 PM,Energy and Environment,"md,maryland,md imap,environment,envl,dnr,maryland department of natural resources,vector,dynamic,wms,wfs,pos,program open space,protected lands",0,Open Data Administrator,patrick.mcloughlin@maryland.gov,Public Domain,published,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/4642b4732dfa45718686ee64a857f3a4_57.kml,7/20/16,Service first issued on 2016-05-13. Service most recently modified on 2016-06-01.,https://opendata.maryland.gov/resource/mqfv-sqk6.json,,Bounding Box: -79.1933 (W) to -75.4718 (W) and 38.0172 (N) to 39.696 (N),http://data.imap.maryland.gov/datasets/4642b4732dfa45718686ee64a857f3a4_57.zip,All map layers from MD iMAP are in the process of being surveyed to determine this information.,State of Maryland,http://archive.geodata.md.gov/imap/rest/services/Environment/MD_ArchivedProtectedLandsAcquisitions/MapServer/57,https://www.arcgis.com/sharing/rest/community/groups/8169a82cb0df49168359896890b5fb2b/info/iso_category_icons_65-07.png,,qyns-3jhx,official,No,#N/A,#N/A
https://opendata.maryland.gov/d/9yrs-623d,9yrs-623d,TRUE,FALSE,,opendata.maryland.gov,href,MD iMAP: Maryland Archived Agricultural Land Preservation Foundation 2010 Land Acquisitions Detail,"This is a MD iMAP hosted service. Find more information on http://imap.maryland.gov. The Maryland Agricultural Land Preservation Foundation (MALPF) -  housed within the Maryland Department of Agriculture (MDA) -  protects agricultural lands through the use of perpetual easements. This program was created by the Maryland General Assembly in 1977 -  is governed by the Agricultural Article -  Sections 2-515 through 2-516 of the Annotated Code of Maryland. Easements may be donated or purchased -  protecting in perpetuity the land for agricultural purposes. There is a formal process for obtaining these designations -  including the Maryland Board of Public Works approval. These data are intended for general guidance and use only. Map Service Link:   http://archive.geodata.md.gov/imap/rest/services/ Environment/MD_ArchivedProtectedLandsAcquisitions/MapServer/45 ADDITIONAL LICENSE TERMS: The Spatial Data and the information therein (collectively ""the Data"") is provided ""as is"" without warranty of any kind either expressed implied or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct indirect incidental consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",36,07/28/2016 12:59:00 PM +0000,07/28/2016 12:59:00 PM,Energy and Environment,"md,maryland,md imap,environment,envl,dnr,maryland department of natural resources,vector,dynamic,wms,wfs,malpf,maryland agricultural land preservation foundation,protected lands",0,Open Data Administrator,patrick.mcloughlin@maryland.gov,Public Domain,published,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/68b3328c881441f6998a01f109308a05_45.kml,7/20/16,Service first issued on 2016-05-13. Service most recently modified on 2016-06-01.,https://opendata.maryland.gov/resource/9yrs-623d.json,,Bounding Box: -79.3612 (W) to -75.4156 (W) and 38.0039 (N) to 39.7207 (N),http://data.imap.maryland.gov/datasets/68b3328c881441f6998a01f109308a05_45.zip,All map layers from MD iMAP are in the process of being surveyed to determine this information.,State of Maryland,http://archive.geodata.md.gov/imap/rest/services/Environment/MD_ArchivedProtectedLandsAcquisitions/MapServer/45,https://www.arcgis.com/sharing/rest/community/groups/8169a82cb0df49168359896890b5fb2b/info/iso_category_icons_65-07.png,,qyns-3jhx,official,No,#N/A,#N/A
https://opendata.maryland.gov/d/3hef-t3ns,3hef-t3ns,TRUE,FALSE,,opendata.maryland.gov,href,MD iMAP: Maryland Archived Program Open Space 2012 Land Acquisitions General,"This is a MD iMAP hosted service. Find more information on http://imap.maryland.gov. Program Open Space (POS) acquires recreation and open space areas for public use. The Program administers funds made available to local communities for open and recreational space through the State real estate transfer tax and from federal programs -  such as the Land and Water Conservation Fund of the National Park Service -  U.S. Department of the Interior. The Program coordinates the acquisition of lands for the use of all units of DNR. Stateside POS funds are allocated to purchase land for state parks -  forests -  wildlife habitat -  natural -  scenic and cultural resources for public use. A portion of stateside funds are also dedicated to capital improvements -  critical maintenance -  and operations in state parks. Stateside POS projects are now being driven by a new Targeting System -  which uses the best scientific information available to target the program's limited funds. In the case of a project with multiple parcels -  the Identify results will indicate the total acreage and BPW amount for the project. Hence -  you will see the same acreage -  BPW amount and TEA result for each part of the project. This file consists of stateside POS projects only. Map Service Link:   http://archive.geodata.md.gov/imap/rest/services/ Environment/MD_ArchivedProtectedLandsAcquisitions/MapServer/58 ADDITIONAL LICENSE TERMS: The Spatial Data and the information therein (collectively ""the Data"") is provided ""as is"" without warranty of any kind either expressed implied or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct indirect incidental consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data nor is ther...",30,07/28/2016 12:56:00 PM +0000,07/28/2016 12:56:00 PM,Energy and Environment,"md,maryland,md imap,environment,envl,dnr,maryland department of natural resources,vector,dynamic,wms,wfs,pos,program open space,protected lands",0,Open Data Administrator,patrick.mcloughlin@maryland.gov,Public Domain,published,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/65a5f71afc934e29a4e7b98f293d4bfc_58.kml,7/20/16,Service first issued on 2016-05-13. Service most recently modified on 2016-06-01.,https://opendata.maryland.gov/resource/3hef-t3ns.json,,Bounding Box: -79.2434 (W) to -75.8684 (W) and 38.5736 (N) to 39.6405 (N),http://data.imap.maryland.gov/datasets/65a5f71afc934e29a4e7b98f293d4bfc_58.zip,All map layers from MD iMAP are in the process of being surveyed to determine this information.,State of Maryland,http://archive.geodata.md.gov/imap/rest/services/Environment/MD_ArchivedProtectedLandsAcquisitions/MapServer/58,https://www.arcgis.com/sharing/rest/community/groups/8169a82cb0df49168359896890b5fb2b/info/iso_category_icons_65-07.png,,qyns-3jhx,official,No,#N/A,#N/A
https://opendata.maryland.gov/d/j9qd-u8pe,j9qd-u8pe,TRUE,FALSE,,opendata.maryland.gov,href,MD iMAP: Maryland Archived Agricultural Land Preservation Foundation 2009 Land Acquisitions Detail,"This is a MD iMAP hosted service. Find more information on http://imap.maryland.gov. The Maryland Agricultural Land Preservation Foundation (MALPF) -  housed within the Maryland Department of Agriculture (MDA) -  protects agricultural lands through the use of perpetual easements. This program was created by the Maryland General Assembly in 1977 -  is governed by the Agricultural Article -  Sections 2-515 through 2-516 of the Annotated Code of Maryland. Easements may be donated or purchased -  protecting in perpetuity the land for agricultural purposes. There is a formal process for obtaining these designations -  including the Maryland Board of Public Works approval. These data are intended for general guidance and use only. Map Service Link:   http://archive.geodata.md.gov/imap/rest/services/ Environment/MD_ArchivedProtectedLandsAcquisitions/MapServer/47 ADDITIONAL LICENSE TERMS: The Spatial Data and the information therein (collectively ""the Data"") is provided ""as is"" without warranty of any kind either expressed implied or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct indirect incidental consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",33,07/28/2016 01:01:00 PM +0000,07/28/2016 1:01:00 PM,Energy and Environment,"md,maryland,md imap,environment,envl,dnr,maryland department of natural resources,vector,dynamic,wms,wfs,malpf,maryland agricultural land preservation foundation,protected lands",0,Open Data Administrator,patrick.mcloughlin@maryland.gov,Public Domain,published,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/20f4917e67a84ab088e9f30c141fba0b_47.kml,7/20/16,Service first issued on 2016-05-13. Service most recently modified on 2016-06-01.,https://opendata.maryland.gov/resource/j9qd-u8pe.json,,Bounding Box: -79.4332 (W) to -75.2542 (W) and 38.1506 (N) to 39.72 (N),http://data.imap.maryland.gov/datasets/20f4917e67a84ab088e9f30c141fba0b_47.zip,All map layers from MD iMAP are in the process of being surveyed to determine this information.,State of Maryland,http://archive.geodata.md.gov/imap/rest/services/Environment/MD_ArchivedProtectedLandsAcquisitions/MapServer/47,https://www.arcgis.com/sharing/rest/community/groups/8169a82cb0df49168359896890b5fb2b/info/iso_category_icons_65-07.png,,qyns-3jhx,official,No,#N/A,#N/A
https://opendata.maryland.gov/d/7vkh-7r3t,7vkh-7r3t,TRUE,FALSE,,opendata.maryland.gov,href,MD iMAP: Maryland Archived Agricultural Land Preservation Foundation 2008 Land Acquisitions Detail,"This is a MD iMAP hosted service. Find more information on http://imap.maryland.gov. The Maryland Agricultural Land Preservation Foundation (MALPF) -  housed within the Maryland Department of Agriculture (MDA) -  protects agricultural lands through the use of perpetual easements. This program was created by the Maryland General Assembly in 1977 -  is governed by the Agricultural Article -  Sections 2-515 through 2-516 of the Annotated Code of Maryland. Easements may be donated or purchased -  protecting in perpetuity the land for agricultural purposes. There is a formal process for obtaining these designations -  including the Maryland Board of Public Works approval. These data are intended for general guidance and use only. Map Service Link:   http://archive.geodata.md.gov/imap/rest/services/ Environment/MD_ArchivedProtectedLandsAcquisitions/MapServer/49 ADDITIONAL LICENSE TERMS: The Spatial Data and the information therein (collectively ""the Data"") is provided ""as is"" without warranty of any kind either expressed implied or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct indirect incidental consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",53,07/28/2016 12:54:00 PM +0000,07/28/2016 12:54:00 PM,Energy and Environment,"md,maryland,md imap,environment,envl,dnr,maryland department of natural resources,vector,dynamic,wms,wfs,malpf,maryland agricultural land preservation foundation,protected lands",0,Open Data Administrator,patrick.mcloughlin@maryland.gov,Public Domain,published,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/4db3e8a66fe3435188c690feb9858be2_49.kml,7/20/16,Service first issued on 2016-05-13. Service most recently modified on 2016-06-01.,https://opendata.maryland.gov/resource/7vkh-7r3t.json,,Bounding Box: -79.4281 (W) to -75.3747 (W) and 38.0928 (N) to 39.7216 (N),http://data.imap.maryland.gov/datasets/4db3e8a66fe3435188c690feb9858be2_49.zip,All map layers from MD iMAP are in the process of being surveyed to determine this information.,State of Maryland,http://archive.geodata.md.gov/imap/rest/services/Environment/MD_ArchivedProtectedLandsAcquisitions/MapServer/49,https://www.arcgis.com/sharing/rest/community/groups/8169a82cb0df49168359896890b5fb2b/info/iso_category_icons_65-07.png,,qyns-3jhx,official,No,#N/A,#N/A
https://opendata.maryland.gov/d/cppy-dpxy,cppy-dpxy,TRUE,FALSE,,opendata.maryland.gov,href,MD iMAP: Maryland Trust Fund Projects Status,"This is a MD iMAP hosted service. Find more information on http://imap.maryland.gov. In 2007 -  State leaders in Maryland took a bold step in their efforts to restore the Chesapeake Bay with the creation of the Chesapeake and Atlantic Coastal Bays Trust Fund (Trust Fund). The Trust Fund allows Maryland to accelerate Bay restoration by focusing limited financial resources on the most effective non-point source pollution control projects. Dollars for the Trust Fund are generated through motor fuel tax and rental car tax in Maryland. It is anticipated that when fully-funded -  the Trust Fund will generate $50M annually. This file depicts the Bay Trust Fund Project locations.   Last Updated:  May 2016Feature Service Link:  http://geodata.md.gov/imap/rest/services/Environment/MD_TrustFund/FeatureServer/0 ADDITIONAL LICENSE TERMS: The Spatial Data and the information therein (collectively ""the Data"") is provided ""as is"" without warranty of any kind either expressed implied or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct indirect incidental consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",75,07/28/2016 12:47:00 PM +0000,07/28/2016 12:47:00 PM,Energy and Environment,"md,maryland,md imap,dnr,maryland department of natural resources,chesapeake bay trust fund,trust fund,environment,envl,wms,wfs,vector,dynamic",0,Open Data Administrator,patrick.mcloughlin@maryland.gov,Public Domain,published,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/5609f0f64de24c4489401a55a511335e_0.kml,7/20/16,Service first issued on 2016-05-31. Service most recently modified on 2016-06-01.,https://opendata.maryland.gov/resource/cppy-dpxy.json,,Bounding Box: -79.1689 (W) to -75.1495 (W) and 38.1276 (N) to 39.7203 (N),http://data.imap.maryland.gov/datasets/5609f0f64de24c4489401a55a511335e_0.zip,All map layers from MD iMAP are in the process of being surveyed to determine this information.,State of Maryland,http://geodata.md.gov/imap/rest/services/Environment/MD_TrustFund/FeatureServer/0,https://www.arcgis.com/sharing/rest/community/groups/8169a82cb0df49168359896890b5fb2b/info/iso_category_icons_65-07.png,,qyns-3jhx,official,No,https://mdgeodata.md.gov/imap/rest/services/Environment/MD_TrustFund/FeatureServer/0,https://mdgeodata.md.gov/imap/rest/services/Environment/MD_TrustFund/FeatureServer
https://opendata.maryland.gov/d/5bps-nehf,5bps-nehf,TRUE,FALSE,,opendata.maryland.gov,href,MD iMAP: Maryland Archived Agricultural Land Preservation Foundation 2007 Land Acquisitions Details,"This is a MD iMAP hosted service. Find more information on http://imap.maryland.gov. The Maryland Agricultural Land Preservation Foundation (MALPF) -  housed within the Maryland Department of Agriculture (MDA) -  protects agricultural lands through the use of perpetual easements. This program was created by the Maryland General Assembly in 1977 -  is governed by the Agricultural Article -  Sections 2-515 through 2-516 of the Annotated Code of Maryland. Easements may be donated or purchased -  protecting in perpetuity the land for agricultural purposes. There is a formal process for obtaining these designations -  including the Maryland Board of Public Works approval. These data are intended for general guidance and use only.   Last Updated:  2009 Map Service Link:   http://archive.geodata.md.gov/imap/rest/services/ Environment/MD_ArchivedProtectedLandsAcquisitions/MapServer/51 ADDITIONAL LICENSE TERMS: The Spatial Data and the information therein (collectively ""the Data"") is provided ""as is"" without warranty of any kind either expressed implied or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct indirect incidental consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",32,07/28/2016 12:49:00 PM +0000,07/28/2016 12:49:00 PM,Energy and Environment,"md,maryland,md imap,environment,envl,dnr,maryland department of natural resources,vector,dynamic,wms,wfs,malpf,maryland agricultural land preservation foundation,protected lands",0,Open Data Administrator,patrick.mcloughlin@maryland.gov,Public Domain,published,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/6f29ac752f92411490254532836929e2_51.kml,7/20/16,Service first issued on 2016-05-13. Service most recently modified on 2016-06-01.,https://opendata.maryland.gov/resource/5bps-nehf.json,,Bounding Box: -79.3322 (W) to -75.4894 (W) and 38.0091 (N) to 39.7213 (N),http://data.imap.maryland.gov/datasets/6f29ac752f92411490254532836929e2_51.zip,All map layers from MD iMAP are in the process of being surveyed to determine this information.,State of Maryland,http://archive.geodata.md.gov/imap/rest/services/Environment/MD_ArchivedProtectedLandsAcquisitions/MapServer/51,https://www.arcgis.com/sharing/rest/community/groups/8169a82cb0df49168359896890b5fb2b/info/iso_category_icons_65-07.png,,qyns-3jhx,official,No,#N/A,#N/A
https://opendata.maryland.gov/d/mknd-c7cj,mknd-c7cj,TRUE,FALSE,,opendata.maryland.gov,href,MD iMAP: Maryland Archived MD Environmental Trust 2008 Land Acquisitions Detail,"This is a MD iMAP hosted service. Find more information on  http://imap.maryland.gov. The Maryland Environmental Trust (MET) is a statewide local land trust governed by a citizen Board of Trustees. Since its creation by the General Assembly in 1967 -  MET's main goal is the preservation of open land -  such as farmland -  forest land -  and significant natural resources. The primary tool for doing this is the conservation easement -  a voluntary agreement between a landowner and the MET Board of Trustees. Map Service Link:   http://archive.geodata.md.gov/imap/rest/services/ Environment/MD_ArchivedProtectedLandsAcquisitions/MapServer/31 ADDITIONAL LICENSE TERMS: The Spatial Data and the information therein (collectively ""the Data"") is provided ""as is"" without warranty of any kind either expressed implied or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct indirect incidental consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",18,07/28/2016 12:45:00 PM +0000,07/28/2016 12:45:00 PM,Energy and Environment,"md,maryland,md imap,environment,envl,dnr,maryland department of natural resources,vector,dynamic,maryland environmental trust,met,protected lands,acquisitions",0,Open Data Administrator,patrick.mcloughlin@maryland.gov,Public Domain,published,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/befda3b8d8ad476596aef542643230bd_31.kml,7/20/16,Service first issued on 2016-05-02. Service most recently modified on 2016-06-01.,https://opendata.maryland.gov/resource/mknd-c7cj.json,,Bounding Box: -78.488 (W) to -75.7545 (W) and 38.31 (N) to 39.7229 (N),http://data.imap.maryland.gov/datasets/befda3b8d8ad476596aef542643230bd_31.zip,All map layers from MD iMAP are in the process of being surveyed to determine this information.,State of Maryland,http://archive.geodata.md.gov/imap/rest/services/Environment/MD_ArchivedProtectedLandsAcquisitions/MapServer/31,https://www.arcgis.com/sharing/rest/community/groups/8169a82cb0df49168359896890b5fb2b/info/iso_category_icons_65-07.png,,qyns-3jhx,official,No,#N/A,#N/A
https://opendata.maryland.gov/d/9phf-qrri,9phf-qrri,TRUE,FALSE,,opendata.maryland.gov,href,MD iMAP: Maryland Archived Agricultural Land Preservation Foundation 2013 Land Acquisitions Detail,"This is a MD iMAP hosted service. Find more information on http://imap.maryland.gov. The Maryland Agricultural Land Preservation Foundation (MALPF) -  housed within the Maryland Department of Agriculture (MDA) -  protects agricultural lands through the use of perpetual easements. This program was created by the Maryland General Assembly in 1977 -  is governed by the Agricultural Article -  Sections 2-515 through 2-516 of the Annotated Code of Maryland. Easements may be donated or purchased -  protecting in perpetuity the land for agricultural purposes. There is a formal process for obtaining these designations -  including the Maryland Board of Public Works approval. These data are intended for general guidance and use only. Map Service Link:   http://archive.geodata.md.gov/imap/rest/services/ Environment/MD_ArchivedProtectedLandsAcquisitions/MapServer/39 ADDITIONAL LICENSE TERMS: The Spatial Data and the information therein (collectively ""the Data"") is provided ""as is"" without warranty of any kind either expressed implied or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct indirect incidental consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",30,07/27/2016 08:06:00 PM +0000,07/27/2016 8:06:00 PM,Energy and Environment,"md,maryland,md imap,environment,envl,dnr,maryland department of natural resources,vector,dynamic,wms,wfs,malpf,maryland agricultural land preservation foundation,protected lands",0,Open Data Administrator,patrick.mcloughlin@maryland.gov,Public Domain,published,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/b1ba6518ed504fea9d4e856867163903_39.kml,7/20/16,Service first issued on 2016-05-13. Service most recently modified on 2016-06-01.,https://opendata.maryland.gov/resource/9phf-qrri.json,,Bounding Box: -78.3366 (W) to -75.6403 (W) and 38.0566 (N) to 39.702 (N),http://data.imap.maryland.gov/datasets/b1ba6518ed504fea9d4e856867163903_39.zip,All map layers from MD iMAP are in the process of being surveyed to determine this information.,State of Maryland,http://archive.geodata.md.gov/imap/rest/services/Environment/MD_ArchivedProtectedLandsAcquisitions/MapServer/39,https://www.arcgis.com/sharing/rest/community/groups/8169a82cb0df49168359896890b5fb2b/info/iso_category_icons_65-07.png,,qyns-3jhx,official,No,#N/A,#N/A
https://opendata.maryland.gov/d/j5v5-iqck,j5v5-iqck,TRUE,FALSE,,opendata.maryland.gov,href,MD iMAP: Maryland Archived Agricultural Land Preservation Foundation 2011 Land Acquisitions Detail,"This is a MD iMAP hosted service. Find more information on http://imap.maryland.gov. The Maryland Agricultural Land Preservation Foundation (MALPF) -  housed within the Maryland Department of Agriculture (MDA) -  protects agricultural lands through the use of perpetual easements. This program was created by the Maryland General Assembly in 1977 -  is governed by the Agricultural Article -  Sections 2-515 through 2-516 of the Annotated Code of Maryland. Easements may be donated or purchased -  protecting in perpetuity the land for agricultural purposes. There is a formal process for obtaining these designations -  including the Maryland Board of Public Works approval. These data are intended for general guidance and use only. Map Service Link:   http://archive.geodata.md.gov/imap/rest/services/ Environment/MD_ArchivedProtectedLandsAcquisitions/MapServer/43 ADDITIONAL LICENSE TERMS: The Spatial Data and the information therein (collectively ""the Data"") is provided ""as is"" without warranty of any kind either expressed implied or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct indirect incidental consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",29,07/27/2016 08:05:00 PM +0000,07/27/2016 8:05:00 PM,Energy and Environment,"md,maryland,md imap,environment,envl,dnr,maryland department of natural resources,vector,dynamic,wms,wfs,malpf,maryland agricultural land preservation foundation,protected lands",0,Open Data Administrator,patrick.mcloughlin@maryland.gov,Public Domain,published,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/c8d2b78d22774560b937ac3d8077eb37_43.kml,7/20/16,Service first issued on 2016-05-13. Service most recently modified on 2016-06-01.,https://opendata.maryland.gov/resource/j5v5-iqck.json,,Bounding Box: -79.4854 (W) to -75.2693 (W) and 38.3241 (N) to 39.7212 (N),http://data.imap.maryland.gov/datasets/c8d2b78d22774560b937ac3d8077eb37_43.zip,All map layers from MD iMAP are in the process of being surveyed to determine this information.,State of Maryland,http://archive.geodata.md.gov/imap/rest/services/Environment/MD_ArchivedProtectedLandsAcquisitions/MapServer/43,https://www.arcgis.com/sharing/rest/community/groups/8169a82cb0df49168359896890b5fb2b/info/iso_category_icons_65-07.png,,qyns-3jhx,official,No,#N/A,#N/A
